document_id,superficie_util,zona_termica,tipo_inmueble,calef_proyec_kwh,acs_proyec_kwh,u_norm_muro_principal,u_norm_muro_secundario,u_norm_techo_principal,u_norm_techo_secundario,log_calef_proyec_kwh,log_acs_proyec_kwh,cluster_hdbscan,cluster_probability,cluster_is_noise
daf8882025,49.2,g,depto,6664.2,2965.7,1.6,1.6,0.33,0.33,8.804655239664468,7.995205502944055,29,0.6361669654806451,False
17b3342019,30.9,d,depto,3028.8,1474.9,1.9,1.9,0.47,0.47,8.016251889724224,7.2970232521877305,25,0.9588294931543153,False
78df872024,57.2,i,casa_pareada,22428.6,3301.9,0.6,0.6,0.25,0.25,10.018136794096211,8.102556149425363,0,1.0,False
6639562024,66.0,d,depto,2545.1,6077.2,1.9,1.9,0.47,0.47,7.842318055643741,8.712463878496402,25,0.309195809117562,False
dd71862021,57.8,d,casa_pareada,7163.0,2793.7,1.9,1.9,0.47,0.47,8.876823763180603,7.935480045302498,27,0.8424801650566234,False
47c9972026,53.0,d,depto,2610.4,2615.3,1.9,1.9,0.47,0.47,7.867641754973938,7.86951638490105,25,1.0,False
5a5d632022,57.1,e,casa_aislada,7416.5,3086.1,1.7,1.7,0.38,0.38,8.911597352164977,8.034987417887432,14,0.13352675643675777,False
35ebae2025,67.6,d,depto,6010.3,3126.1,1.9,1.9,0.47,0.47,8.701396310294855,8.047861336479606,25,0.7044174190732225,False
7c5df22023,46.1,d,depto,2121.3,2111.0,1.9,1.9,0.47,0.47,7.660255685241595,7.655390644826152,25,1.0,False
5b2de42018,49.3,a,,0.0,1207.2,4.0,4.0,0.0,0.0,0.0,7.096886927704641,-1,0.0,True
c9893c2026,77.7,f,casa_aislada,12105.6,3996.5,1.7,1.7,0.38,0.38,9.40150603742403,8.293424444708108,19,0.6649246383509402,False
b723812026,38.9,g,depto,2585.9,2454.5,1.6,1.6,0.33,0.33,7.858215526626388,7.8060856854792995,29,0.4028075558098894,False
48976d2024,37.2,a,depto,0.0,2272.3,4.0,4.0,0.84,0.84,0.0,7.728987799305301,5,0.45893869027561446,False
f68cd62025,58.1,c,depto,4285.5,2999.1,4.0,4.0,0.0,0.0,8.36322582811881,8.006400900428037,-1,0.0,True
2054b12023,31.3,d,depto,1855.2,1882.6,1.9,1.9,0.47,0.47,7.526286666161292,7.5409401183694,25,1.0,False
dcd4322023,39.1,d,depto,948.8,1835.6,1.0,1.0,0.0,0.0,6.856251436115022,7.515671315179421,6,1.0,False
36078f2025,49.8,g,depto,3807.9,2991.0,1.6,1.6,0.33,0.33,8.245095712524101,8.003697339094368,29,1.0,False
c674812025,53.5,c,depto,2880.2,2819.4,3.0,3.0,0.6,0.6,7.965962153015208,7.944633997844885,9,1.0,False
ec415d2024,46.2,f,depto,6322.9,2730.1,1.7,1.7,0.38,0.38,8.752091385427615,7.91245973742728,21,1.0,False
6535442023,27.1,c,depto,33.4,6574.3,3.0,3.0,0.6,0.6,3.5380565643793527,8.791075483381494,9,0.11474714369688463,False
fbbc262026,53.6,d,depto,632.4,2637.5,1.7,1.7,0.38,0.38,6.45110213410454,7.877965852845723,26,0.4122889882142474,False
70ff8b2022,47.2,d,depto,2634.5,2388.5,1.7,1.7,0.38,0.38,7.8768281962952615,7.7788394180182125,26,1.0,False
a767652025,31.2,d,depto,1247.2,1701.5,1.9,1.9,0.47,0.47,7.1294577924999425,7.439853038023667,25,1.0,False
b435522024,40.0,c,depto,1081.3,2240.8,4.0,4.0,0.84,0.84,6.986843685301101,7.715034393586995,2,0.44207853747531095,False
f75ae52026,42.7,g,casa_aislada,16756.7,2651.3,1.1,1.1,0.28,0.28,9.72661313311539,7.883182467079869,24,1.0,False
28ec412019,50.5,d,depto,8590.1,2521.1,1.9,1.9,0.47,0.47,9.058482062658776,7.832847166809361,25,1.0,False
5a65a12023,17.3,d,depto,488.9,37999.4,1.9,1.9,0.47,0.47,6.194201288644529,10.54535196496891,25,0.17398713124823287,False
3401342024,52.2,g,depto,4138.0,3100.8,1.6,1.6,0.33,0.33,8.328209491748732,8.039737867125353,29,1.0,False
42a6952026,83.1,d,depto,2285.8,4031.3,1.9,1.9,0.47,0.47,7.734908739389816,8.302092211745212,25,0.33545115908076095,False
294a712026,47.0,d,casa_pareada,4889.9,2381.7,1.9,1.9,0.47,0.47,8.495131614613719,7.775989577440603,27,1.0,False
0a49802025,48.7,g,casa_aislada,17988.0,2939.8,1.1,1.1,0.28,0.28,9.797515738962685,7.986436932161368,24,0.5780845778299072,False
f6215d2023,49.3,c,depto,2089.5,2647.3,4.0,4.0,0.84,0.84,7.645158550796619,7.8816732036910855,2,1.0,False
f6855a2022,30.9,d,depto,852.3,1683.7,1.9,1.9,0.47,0.47,6.749111185542539,7.4293427853921585,25,1.0,False
abcba12025,53.4,f,depto,2019.0,3056.6,1.6,1.6,0.33,0.33,7.61085279039525,8.025385573486009,22,1.0,False
461e4b2024,29.7,d,depto,1145.1,5265.4,1.0,1.0,0.0,0.0,7.044120153502654,8.569102296153666,6,0.7048655475492485,False
16692f2020,48.7,e,depto,6846.0,6058.4,1.7,1.7,0.38,0.38,8.831565879121063,8.709366064260566,13,0.30183111906314664,False
4ec9282023,94.7,d,casa_aislada,13596.6,3905.8,1.9,1.9,0.47,0.47,9.517648585563142,8.270473903573322,18,0.6599107439859015,False
ca42632025,75.2,d,depto,5313.4,3365.8,1.9,1.9,0.47,0.47,8.578175396351032,8.121718017337422,25,0.4971600059737024,False
d694642024,74.3,f,depto,952.9,3879.0,1.6,1.6,0.33,0.33,6.8605588441511625,8.263590432617319,22,0.12885256631095574,False
2e9b9e2025,63.1,d,casa_aislada,11564.2,2977.5,1.9,1.9,0.47,0.47,9.355755868074157,7.9991750970687425,18,1.0,False
86d9782026,47.9,d,depto,4797.2,2419.5,1.9,1.9,0.47,0.47,8.4759961265659,7.791729409379749,25,1.0,False
7c64612024,43.1,a,depto,53.6,2120.9,4.0,4.0,0.84,0.84,4.000033882750859,7.660067192710054,4,0.24663620347349677,False
ce15dc2026,29.1,e,depto,1056.2,1786.6,1.7,1.7,0.38,0.38,6.963379182730134,7.488629217059296,13,0.4556902819857858,False
7676882022,49.3,d,depto,5361.6,2474.2,1.9,1.9,0.47,0.47,8.587204211081048,7.814076479818802,25,1.0,False
8ae9512023,57.8,c,depto,2596.1,2989.5,3.0,3.0,0.6,0.6,7.862150716889838,8.003195876484611,9,0.8324817682815885,False
50397f2024,54.0,c,depto,3141.4,2838.2,4.0,4.0,0.84,0.84,8.052742118160147,7.951277601332286,2,0.8212135993271327,False
9b9c9f2020,52.3,f,depto,10097.9,3008.8,1.7,1.7,0.38,0.38,9.22018178600704,8.009628910352617,21,1.0,False
df7d3d2023,55.9,e,depto,619.9,3038.6,1.7,1.7,0.38,0.38,6.431170038370847,8.01948120679563,13,0.431214998424044,False
016cfe2020,48.7,e,depto,7708.9,6058.4,1.7,1.7,0.38,0.38,8.950260496304649,8.709366064260566,13,0.27721932182487047,False
70659e2026,49.4,f,depto,1279.6,2876.1,1.6,1.6,0.33,0.33,7.155083997084701,7.964538121376407,22,0.8429870437145961,False
7be4c02023,26.4,d,depto,1549.5,1779.0,1.9,1.9,0.47,0.47,7.346332738540504,7.484368643286131,25,0.9165619849386607,False
cd62a92020,48.4,e,depto,1910.6,2721.0,1.7,1.7,0.38,0.38,7.555695866704003,7.909122183211411,13,0.8121324500675303,False
bbf4f92024,79.6,d,casa_aislada,9233.0,3498.5,1.7,1.7,0.38,0.38,9.130647603066935,8.160375380129594,17,1.0,False
919b902024,31.8,d,depto,4173.8,2085.9,1.9,1.9,0.47,0.47,8.336821731945896,7.6434349902607845,25,0.679993107599408,False
32f3a02025,67.6,d,depto,6059.0,3126.1,1.9,1.9,0.47,0.47,8.70946507906336,8.047861336479606,25,0.7096121338624842,False
6a0af32022,41.2,f,depto,3858.5,2491.9,1.6,1.6,0.33,0.33,8.25829292038991,7.821201970404557,22,0.5274655314344342,False
4b11312025,48.5,d,depto,4582.8,2441.6,1.9,1.9,0.47,0.47,8.430283627425307,7.800818324736988,25,1.0,False
7ff1482023,118.9,d,casa_aislada,28279.4,4454.0,1.9,1.9,0.47,0.47,10.24992426418205,8.40178233990491,18,0.3362566895109442,False
724efe2023,35.5,d,depto,214.0,1707.3,1.9,1.9,0.47,0.47,5.3706380281276624,7.443254002953012,25,0.6097174492982547,False
4c41472022,43.7,f,casa_aislada,16420.9,2612.2,1.6,1.6,0.33,0.33,9.706371088857916,7.868330802966595,20,1.0,False
1fe3812023,58.9,a,depto,0.0,3262.8,4.0,4.0,0.84,0.84,0.0,8.090647439696834,5,0.5389311948886741,False
df7b102025,60.3,e,depto,2459.8,3213.2,1.7,1.7,0.38,0.38,7.808241779311325,8.07533377211497,13,0.6230602493473467,False
f6b5772025,50.8,d,depto,1921.1,2531.2,1.9,1.9,0.47,0.47,7.561173617313085,7.836843769086153,25,1.0,False
1217fa2025,58.7,d,casa_pareada,5159.5,2824.1,1.7,1.7,0.38,0.38,8.548788753005988,7.946299041184127,32,1.0,False
af02df2022,45.7,d,casa_pareada,3523.9,2330.6,1.9,1.9,0.47,0.47,8.16760734604964,7.754310006171394,27,1.0,False
13f3702024,50.3,g,casa_aislada,13975.1,3013.8,1.6,1.6,0.33,0.33,9.545104006911362,8.011288771969316,23,1.0,False
c46b642025,51.3,d,depto,4117.1,2549.6,3.0,3.0,0.6,0.6,8.323147170925724,7.844083904592799,10,0.5914900392425355,False
cada0f2026,42.4,f,depto,3769.3,2550.0,1.6,1.6,0.33,0.33,8.234909852872903,7.844240718141811,22,0.5838413516948392,False
2d9a8b2022,42.8,d,depto,1685.9,2209.1,1.9,1.9,0.47,0.47,7.430647803966266,7.700793042356878,25,1.0,False
dd77cd2024,57.0,e,casa_pareada,4748.6,3082.9,1.7,1.7,0.38,0.38,8.465815682956466,8.033950308735974,11,0.28747859364299727,False
08c2662021,99.0,d,casa_aislada,7772.7,3192.0,1.7,1.7,0.38,0.38,8.95850152049518,8.068716192714781,17,1.0,False
283f822025,58.6,i,casa_pareada,33194.6,3839.6,0.6,0.6,0.25,0.25,10.410172616001205,8.253383883376012,0,1.0,False
54568d2023,55.5,d,casa_pareada,7207.8,2708.3,1.7,1.7,0.38,0.38,8.883057780920828,7.904445577924863,32,0.9486013635719202,False
d7367d2025,44.1,d,depto,8445.5,2265.4,1.9,1.9,0.47,0.47,9.041507433362783,7.725947948516307,25,0.8473308195902524,False
7cd8bd2021,59.3,d,casa_pareada,7257.5,2560.6,1.9,1.9,0.47,0.47,8.889928474901483,7.84838734224245,27,0.8379779973843513,False
0c03162023,46.1,f,casa_pareada,10882.4,2725.4,1.7,1.7,0.38,0.38,9.294993971591978,7.9107373366349965,15,0.3555099406584983,False
9cad462023,39.3,d,depto,157.1,0.0,1.9,1.9,0.47,0.47,5.0632277442154265,0.0,12,1.0,False
4bd7e32023,49.4,d,depto,2405.2,2477.3,1.9,1.9,0.47,0.47,7.785804018599424,7.815328120236569,25,1.0,False
9b72ff2024,36.9,e,depto,367.0,2183.7,1.7,1.7,0.38,0.38,5.908082938168931,7.689233798332047,13,0.3156960453355972,False
d896352024,27.8,d,depto,268.4,1211.0,1.9,1.9,0.47,0.47,5.596197263976263,7.10002716662926,25,0.6058549842216133,False
c841f42019,67.0,d,depto,2957.7,2720.4,1.0,1.0,0.0,0.0,7.992505261657097,7.908901732756759,6,1.0,False
589ea32024,46.8,d,depto,495.1,1871.5,1.9,1.9,0.47,0.47,6.206777519307003,7.535029715391374,25,0.5368724109058162,False
ba41292024,40.2,d,depto,121.7,1654.6,1.9,1.9,0.47,0.47,4.809742351716865,7.4119187598745775,25,0.4934256621725726,False
e6e57a2024,40.0,a,depto,0.0,1997.0,4.0,4.0,0.84,0.84,0.0,7.599901959208498,5,0.44657256398055706,False
32708b2023,50.4,f,casa_aislada,7062.6,2920.3,1.6,1.6,0.33,0.33,8.862710115538968,7.979784001667225,20,1.0,False
865a672023,53.7,d,depto,4322.9,2642.0,1.7,1.7,0.38,0.38,8.371913051757167,7.879669914604289,26,1.0,False
d001c12018,42.7,g,casa_aislada,13609.7,2651.3,1.1,1.1,0.28,0.28,9.518611527092915,7.883182467079869,24,0.8354192058901694,False
a1aa352026,82.5,c,depto,706.5,3833.7,3.0,3.0,0.6,0.6,6.561737629517393,8.251846483883588,9,0.22651034605537604,False
fc4aea2021,74.1,d,casa_aislada,14844.5,3332.5,1.9,1.9,0.47,0.47,9.605452068004855,8.111778082058114,18,0.7528193402893595,False
4d28c42024,38.6,d,depto,157.6,0.0,1.9,1.9,0.47,0.47,5.066385309200747,0.0,12,1.0,False
f3cb722022,48.3,c,casa_pareada,3874.0,2607.7,4.0,4.0,0.84,0.84,8.262300941787448,7.866607291940365,3,1.0,False
b2514a2024,49.4,d,depto,955.0,2477.3,1.9,1.9,0.47,0.47,6.862757913051401,7.815328120236569,25,0.8370300430445659,False
ad196a2024,50.5,d,depto,2114.0,39514.7,1.9,1.9,0.47,0.47,7.656810091480378,10.584453340274022,25,0.24682320644987502,False
Este a6f29b2018,54.1,d,casa_pareada,10722.2,2655.6,1.7,1.7,0.38,0.38,9.280164897542992,7.884802388698403,-1,0.0,True
69f69c2019,47.2,d,depto,3006.1,2390.5,1.9,1.9,0.47,0.47,8.008731438172184,7.779676063120352,25,1.0,False
e19e4d2025,37.6,d,depto,598.8,0.0,1.9,1.9,0.47,0.47,6.3965962663149085,0.0,12,1.0,False
9fc5732020,61.6,f,depto,3889.0,3399.1,1.6,1.6,0.33,0.33,8.266164436612492,8.131560121936442,22,0.3113465144446629,False
e9005a2022,55.4,a,depto,1254.1,2577.9,4.0,4.0,0.84,0.84,7.1349705296664006,7.855118230410703,4,1.0,False
564d302024,28.7,d,depto,7027.2,2792.7,1.9,1.9,0.47,0.47,8.857685906500256,7.935122161110002,25,0.29177682266209926,False
cf88082024,29.0,d,depto,186.9,1931.9,1.9,1.9,0.47,0.47,5.23590990641942,7.566776744812707,25,0.47824268800541314,False
ada1402026,53.2,d,casa_pareada,4630.2,2624.2,1.7,1.7,0.38,0.38,8.440571292764794,7.872912362599568,32,0.6652142855680886,False
709b992022,61.3,d,casa_pareada,10822.7,2914.6,1.7,1.7,0.38,0.38,9.28949345328027,7.977830909508058,-1,0.0,True
f949f92026,48.5,d,depto,4547.6,2440.4,1.9,1.9,0.47,0.47,8.422574772290313,7.8003269242357,25,1.0,False
680ad92025,49.3,e,casa_pareada,5298.3,2760.0,1.7,1.7,0.38,0.38,8.575330015345783,7.923348211930154,11,0.6425651728685304,False
ebdc142023,47.2,c,depto,1591.1,2561.4,3.0,3.0,0.6,0.6,7.372809178501959,7.848699598294949,9,1.0,False
689eed2022,44.8,f,casa_aislada,14320.9,2665.0,1.6,1.6,0.33,0.33,9.569545113277462,7.888334500738654,20,1.0,False
84a2b62019,37.5,d,depto,5998.8,1332.8,1.0,1.0,0.0,0.0,8.69948141432129,7.195787290198206,6,0.7177471760827968,False
3dcdac2024,32.0,d,depto,1879.7,1790.7,1.9,1.9,0.47,0.47,7.539399326948033,7.490920168805852,25,1.0,False
f7924d2022,45.6,d,depto,2294.7,2328.2,3.0,3.0,0.6,0.6,7.738793086881525,7.753280139962965,10,0.24590763645916403,False
30d2072024,50.3,g,casa_aislada,13232.4,3013.8,1.6,1.6,0.33,0.33,9.490499215777858,8.011288771969316,23,1.0,False
6a2cb92026,62.9,c,depto,1269.6,3180.9,3.0,3.0,0.6,0.6,7.147244508832433,8.065233781628288,9,0.5380861352707094,False
0903fc2026,40.8,d,depto,1997.8,1931.7,1.9,1.9,0.47,0.47,7.60030227947005,7.566673267991422,25,1.0,False
f0ed9c2023,54.5,f,depto,2633.8,3103.4,1.6,1.6,0.33,0.33,7.876562556766538,8.040575738979983,22,0.6760598912984132,False
b74d522024,78.3,e,casa_aislada,9502.9,3861.1,1.7,1.7,0.38,0.38,9.159457519661549,8.258966355972756,14,0.12236417238644877,False
195ae62019,101.1,d,casa_aislada,9451.5,4063.2,1.9,1.9,0.47,0.47,9.154034535765089,8.309972200645843,18,0.3097136094491767,False
9f69332025,50.9,c,depto,1875.5,2714.7,4.0,4.0,0.84,0.84,7.537163618575075,7.906805026024057,2,1.0,False
f256952026,44.8,f,casa_pareada,2580.9,2142.4,1.7,1.7,0.38,0.38,7.85628084098965,7.670148632278897,15,0.01797610317270101,False
5dbc132023,51.9,b,depto,2762.5,3162.1,4.0,4.0,0.84,0.84,7.924253271273318,8.059307838360741,1,1.0,False
b676aa2026,46.7,d,depto,1625.6,2370.5,1.7,1.7,0.38,0.38,7.394247225732675,7.771277945317636,26,0.8872629147904321,False
01368d2018,47.2,d,depto,8097.0,2390.5,1.9,1.9,0.47,0.47,8.999372396592106,7.779676063120352,25,1.0,False
1f35312022,51.3,d,depto,4047.2,3085.9,1.9,1.9,0.47,0.47,8.306027616861435,8.03492263006752,25,0.9560593144821846,False
133e0c2026,48.5,d,depto,4141.0,2441.6,1.9,1.9,0.47,0.47,8.328934041955529,7.800818324736988,25,1.0,False
d5433c2026,57.5,f,casa_aislada,20461.9,3232.1,1.7,1.7,0.38,0.38,9.926368769441906,8.081196708270896,19,0.9449163859378793,False
7404372024,49.4,d,depto,4860.9,2476.9,1.9,1.9,0.47,0.47,8.489184586996926,7.815166706249697,25,1.0,False
cb91242025,38.8,d,depto,480.7,2041.3,1.9,1.9,0.47,0.47,6.177321513636175,7.6218319027231125,25,0.661740244199273,False
f207882025,51.6,f,depto,2697.2,2978.3,1.7,1.7,0.38,0.38,7.900340163004716,7.999443652577423,21,1.0,False
4f22352025,45.9,d,depto,1233.9,2339.5,1.7,1.7,0.38,0.38,7.118745274123777,7.758119860740125,26,0.8471138367073909,False
a319862025,46.5,d,depto,3561.4,2362.9,1.9,1.9,0.47,0.47,8.178189754007493,7.768068076446835,25,1.0,False
939dbd2021,60.0,f,casa_aislada,8828.1,3335.0,1.6,1.6,0.33,0.33,9.08580836314846,8.112527763478637,20,1.0,False
0c0e2a2026,71.7,d,casa_pareada,15384.0,3258.4,1.9,1.9,0.47,0.47,9.641148287756142,8.089298408341888,27,0.4697694137065034,False
17f7442025,55.4,a,depto,626.0,2805.2,4.0,4.0,0.84,0.84,6.440946540632921,7.939586533959895,4,1.0,False
6b24512020,58.3,f,casa_aislada,17557.0,3263.8,1.7,1.7,0.38,0.38,9.773264965486154,8.090953784091596,19,1.0,False
fe35bd2026,48.0,f,depto,1393.7,3401.9,1.6,1.6,0.33,0.33,7.240434617364649,8.132383288233106,22,0.629549849470792,False
a189a62024,52.8,d,casa_pareada,4758.0,2607.8,1.9,1.9,0.47,0.47,8.46779284112111,7.866645624475109,27,1.0,False
05bb712020,46.2,f,casa_pareada,9445.2,2729.7,1.7,1.7,0.38,0.38,9.153367823215191,7.912313265567924,15,1.0,False
fc2dd62024,53.1,d,casa_pareada,4659.3,2620.2,1.7,1.7,0.38,0.38,8.44683510272994,7.871387507165342,32,0.6652142855680886,False
4146392025,48.6,d,depto,4254.5,2447.5,1.9,1.9,0.47,0.47,8.355967542917016,7.803230871142372,25,1.0,False
d9974a2022,53.5,d,depto,5267.5,2633.7,1.9,1.9,0.47,0.47,8.569500971039583,7.876524602501423,25,1.0,False
7c1b942019,48.8,f,casa_aislada,5004.5,2852.5,1.6,1.6,0.33,0.33,8.518292586859538,7.956301589976762,20,1.0,False
3d43ed2021,48.1,d,depto,2974.5,2426.6,1.9,1.9,0.47,0.47,7.998167371084906,7.7946583939617,25,1.0,False
9e3a902020,46.2,f,casa_pareada,10012.0,2729.7,1.7,1.7,0.38,0.38,9.211639527707803,7.912313265567924,15,1.0,False
da16162020,35.4,d,depto,693.2,1703.6,1.9,1.9,0.47,0.47,6.542760103427686,7.441085758088197,25,0.8996107872251862,False
1f79b02025,47.1,c,casa_pareada,7812.3,2554.5,4.0,4.0,0.84,0.84,8.963582688802134,7.846003178208334,3,0.9072164334523801,False
0c3c172023,45.7,d,depto,1838.5,2332.0,1.9,1.9,0.47,0.47,7.517249074544829,7.75491027202143,25,1.0,False
3db1272022,42.4,f,depto,6823.6,2551.4,1.7,1.7,0.38,0.38,8.828289010277032,7.8447893719941915,21,0.7669656773830795,False
a8d06b2023,48.0,e,depto,1909.3,2704.3,1.7,1.7,0.38,0.38,7.555015576769606,7.902968090861125,13,0.8225623401996703,False
733ca62022,35.2,d,depto,542.3,1138.7,1.9,1.9,0.47,0.47,6.297661653557477,7.03852034886169,25,0.4778728753678307,False
6f8cf22023,61.3,d,depto,2131.7,2750.2,1.9,1.9,0.47,0.47,7.665144061603547,7.919792459118057,25,0.874110519119196,False
0a46992022,51.8,d,casa_pareada,5659.3,2568.7,1.7,1.7,0.38,0.38,8.64123217332616,7.8515444395581016,-1,0.0,True
fdf8472025,43.8,d,depto,2973.7,2250.6,1.9,1.9,0.47,0.47,7.997898472558867,7.719396353589872,25,1.0,False
8187b02024,90.7,d,casa_aislada,11468.3,3803.9,1.9,1.9,0.47,0.47,9.347429179490378,8.244044988741493,18,0.6599107439859015,False
dad1f92022,53.5,d,depto,7389.1,2633.7,1.9,1.9,0.47,0.47,8.907896545650424,7.876524602501423,25,1.0,False
4fe9832026,43.3,e,depto,564.9,2489.2,1.7,1.7,0.38,0.38,6.338417384148478,7.820118307518312,13,0.5594377101176266,False
5a78832024,54.4,d,casa_pareada,1793.1,730.0,1.9,1.9,0.47,0.47,7.492258782425338,6.594413459749778,27,0.08233530052743417,False
49a8a52023,53.5,a,depto,148.7,0.0,4.0,4.0,0.84,0.84,5.008633291425583,0.0,-1,0.0,True
99b9a92025,51.6,d,depto,1664.0,2562.6,1.9,1.9,0.47,0.47,7.417580402414544,7.849167799630072,25,1.0,False
6aecd02021,42.0,d,casa_pareada,5678.5,2176.5,1.9,1.9,0.47,0.47,8.644618479671477,7.685932708726658,27,1.0,False
8325cc2023,52.4,c,depto,162.4,2777.8,3.0,3.0,0.6,0.6,5.096201182425903,7.929774458818726,9,0.3442642212209923,False
eccb782025,48.0,b,depto,3482.2,2973.4,4.0,4.0,0.84,0.84,8.155706690480283,7.99779761696718,1,1.0,False
ba089f2019,50.5,d,depto,7184.2,2521.1,1.9,1.9,0.47,0.47,8.87977863389468,7.832847166809361,25,1.0,False
c48b6f2022,42.4,f,depto,4454.9,2547.6,1.7,1.7,0.38,0.38,8.401984339703597,7.843299467778179,21,0.7631891258472232,False
37a1d32025,46.1,d,depto,998.7,1847.1,1.9,1.9,0.47,0.47,6.907455233973135,7.52191336329171,25,0.8120540750466961,False
f699f22022,48.9,d,depto,1754.5,2457.7,3.0,3.0,0.6,0.6,7.470508995608487,7.807388033960149,10,0.35356976273598817,False
2cd2882019,34.6,d,depto,498.9,1856.1,1.9,1.9,0.47,0.47,6.214408078419525,7.526771410199007,25,0.7126511137203606,False
ed7d322024,34.0,d,depto,1891.8,2192.0,1.9,1.9,0.47,0.47,7.545812493224123,7.693025748417888,25,0.7344519725157902,False
dee5262025,57.8,d,casa_pareada,5581.1,645.1,1.7,1.7,0.38,0.38,8.627320328661705,6.47095429056412,-1,0.0,True
4566942024,32.0,d,depto,661.8,267612.0,1.9,1.9,0.47,0.47,6.496473285552407,12.497297186026346,25,0.0916791531973055,False
55ac3c2024,49.9,d,depto,3895.0,2496.4,1.9,1.9,0.47,0.47,8.267705664762426,7.8230054696810445,25,1.0,False
a966cf2020,58.3,f,casa_aislada,17249.5,3263.8,1.7,1.7,0.38,0.38,9.75559640754668,8.090953784091596,19,1.0,False
d5da4b2025,49.3,d,depto,611.3,2473.4,1.7,1.7,0.38,0.38,6.417222358483909,7.81375322137086,26,0.5496306841356009,False
892bd02023,78.3,a,depto,0.0,3987.5,4.0,4.0,0.84,0.84,0.0,8.291170499351184,5,0.12142436077878084,False
cc25d42023,43.1,c,depto,1256.4,1875.5,3.0,3.0,0.6,0.6,7.136801375948961,7.537163618575075,9,0.8276991896551362,False
e2c36e2024,49.6,d,depto,1204.4,2485.1,1.9,1.9,0.47,0.47,7.0945667410489435,7.818470496523107,25,1.0,False
880e7c2023,37.3,d,depto,3816.6,1556.0,1.9,1.9,0.47,0.47,8.247377231903597,7.350516171833998,25,0.7893282565698209,False
be788b2024,49.2,a,casa_pareada,2992.9,2352.2,4.0,4.0,0.84,0.84,8.004332164288176,7.763531382990301,-1,0.0,True
8ed01c2018,33.0,f,depto,3343.5,1863.8,1.6,1.6,0.33,0.33,8.115072484558462,7.530909087721548,22,0.29235571365821117,False
ece4112025,48.3,e,casa_pareada,9479.2,2717.9,1.7,1.7,0.38,0.38,9.156960692072941,7.907982665728846,11,1.0,False
cc47132023,30.2,d,depto,116.1,1472.7,1.9,1.9,0.47,0.47,4.763028270603671,7.295531524219217,25,0.5746085771982633,False
f6ca792025,53.1,d,casa_pareada,4732.3,2620.2,1.9,1.9,0.47,0.47,8.462377912642925,7.871387507165342,27,1.0,False
02d72e2020,46.2,f,casa_pareada,9445.2,2729.7,1.7,1.7,0.38,0.38,9.153367823215191,7.912313265567924,15,1.0,False
a979412025,62.8,e,casa_aislada,8975.6,3312.4,1.7,1.7,0.38,0.38,9.102376470448242,8.105730131504437,14,0.13294172258407377,False
9165892021,41.4,d,casa_pareada,8367.9,2150.8,1.9,1.9,0.47,0.47,9.032277733102601,7.674059980159809,27,1.0,False
35953b2022,77.7,d,casa_aislada,7767.3,3440.7,1.7,1.7,0.38,0.38,8.957806629204832,8.143720814344247,17,1.0,False
e789ef2025,59.5,d,casa_aislada,11055.7,2852.1,1.9,1.9,0.47,0.47,9.31079185804083,7.9561614014229285,18,1.0,False
d2aae12023,19.8,d,depto,1201.6,894.2,1.9,1.9,0.47,0.47,7.092241158605468,6.797047156997715,25,0.3268572687216351,False
b324422025,72.1,g,depto,2649.9,3928.2,1.0,1.0,0.0,0.0,7.882654483963062,8.276191121800714,-1,0.0,True
a87eb82025,48.5,d,depto,7997.0,2441.6,1.9,1.9,0.47,0.47,8.986946789406764,7.800818324736988,25,1.0,False
4213e22020,46.2,f,casa_pareada,10012.0,2729.7,1.7,1.7,0.38,0.38,9.211639527707803,7.912313265567924,15,1.0,False
9b6c5e2023,55.5,d,casa_pareada,7537.7,2708.3,1.7,1.7,0.38,0.38,8.927805032343931,7.904445577924863,32,0.9486013635719202,False
854e662023,28.7,d,depto,784.9,1423.0,1.9,1.9,0.47,0.47,6.666829557872129,7.261225091971921,25,1.0,False
b7910a2024,47.3,d,depto,597.7,1886.9,1.9,1.9,0.47,0.47,6.394760637931307,7.5432203792009975,25,0.5208742219659203,False
61f38c2024,29.7,d,depto,392.9,1628.7,1.9,1.9,0.47,0.47,5.97609706997686,7.396151227781943,25,0.5438713302197571,False
6415132025,48.7,g,casa_aislada,17932.8,2939.8,1.1,1.1,0.28,0.28,9.794442479448024,7.986436932161368,24,0.5780845778299072,False
cea8c92025,53.0,f,depto,7026.0,3036.1,1.7,1.7,0.38,0.38,8.857515151192198,8.01865839173448,21,1.0,False
ecb7732023,49.3,c,depto,4657.1,2647.3,4.0,4.0,0.84,0.84,8.446362918655234,7.8816732036910855,2,0.5332708255485952,False
6d73a72019,51.0,d,depto,7532.6,2538.8,1.9,1.9,0.47,0.47,8.927128294195853,7.839840616754933,25,1.0,False
d8bda12024,37.0,c,depto,303.7,2099.9,3.0,3.0,0.6,0.6,5.719327685991663,7.650121103329582,9,0.31052872878453036,False
